company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Aetsoft,blockchain,"Aetsoft, a custom software development firm, was established in 2014. Their midsize team is located in Minsk, Belarus and focuses on custom software development, BI & big data consulting & SI, blockchain, Artificial Intelligence, and more.",,,,,"['Automotive', 'Business services', 'Financial services', 'Medical', 'Information technology', 'Manufacturing', 'Energy & natural resources', 'Real estate', 'Retail', 'Supply Chain, Logistics, and Transport']","Sheridan, WY",50 - 249 employees,"$10,000+"
Akestech Infotech Pvt Ltd,blockchain,"Akestech Infotech is an IT services provider based in Lucknow, India. The company, founded in 2019, has a team of more than 15 that provides mobile app development, web development, e-commerce development, CRM consulting & SI, ERP consulting & SI, custom software development, social media marketing, and SEO services. Akestech Infotech serves small companies in various industries that include IT, transportation, and e-commerce.",5.0,(1 Reviews),Legacy Boost; ELF Rose Flower; Organic India; Godwar Former's,"Akestech Infotech Pvt Ltd provided SEO services, SMM, and event promotion for a school in order to improve their brand.","['Advertising & marketing', 'Arts, entertainment & music', 'eCommerce', 'Education', 'Medical', 'Information technology', 'Legal', 'Manufacturing', 'Supply Chain, Logistics, and Transport']","Lucknow, India",10 - 49 employees,"$1,000+"
AllenWebSolutions,blockchain,,,,,,,"West Linn, OR",10 - 49 employees,"$5,000+"
Elementica,blockchain,"Elementica is a web development firm. The midsize Zaporizhzhia, Ukraine-based company was founded in 2019. Their services include web development, blockchain, custom software development, and e-commerce development.",,,,,"['Advertising & marketing', 'Business services', 'eCommerce', 'Education', 'Financial services', 'Government', 'Medical', 'Information technology', 'Media', 'Real estate']","Zaporizhzhia, Ukraine",50 - 249 employees,"$10,000+"
PurpleMindz,blockchain,"Small marketing strategy and blockchain company TokenMinds, is based in , Singapore. Their services include marketing strategy and blockchain.",3.5,(4 Reviews),,"PurpleMindz provides marketing services for a cryptocurrency company. This involves creating PR content, social media posts, and graphics for the firm. They're also helping the client find IDOs for their token.","['Advertising & marketing', 'Information technology']",Singapore,10 - 49 employees,"$1,000+"
Mente,blockchain,"Mente is a custom software development company in Szczecin, Poland. The small team focuses on custom software development. The agency was established in 2019.",5.0,(6 Reviews),,"Mente assessed a VR company's security risks, improved their systems, and involved machine-learning solutions for the client's product to learn.","['Advertising & marketing', 'Financial services', 'Gambling', 'Telecommunications']","Szczecin, Poland",10 - 49 employees,"$25,000+"
TFT Technology,blockchain,,5.0,(1 Reviews),,TFT Technology is developing a website for an IT solutions provider's end client. They aimed to increase its traffic sustainability by the end of the year.,"['Advertising & marketing', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Hospitality & leisure', 'Information technology', 'Real estate']","Dubai, United Arab Emirates",50 - 249 employees,"$10,000+"
Linkchar Software & Consulting,blockchain,,5.0,(4 Reviews),,Linkchar Software & Consulting was hired by a pasture seed company to redesign their outdated website. They also had to develop an online marketplace and improve the client's IT infrastructure and operations.,"['Advertising & marketing', 'eCommerce', 'Financial services', 'Medical', 'Information technology', 'Legal', 'Supply Chain, Logistics, and Transport']","Córdoba, Argentina",2 - 9 employees,"$10,000+"
Brugu Software Solutions Pvt Ltd,blockchain,"Brugu software solution, a blockchain company, was founded in 1999. The small team focuses on blockchain, digital strategy, social media marketing, custom software development, and more. The firm is based in Hyderabad, India.",5.0,(1 Reviews),,A fintech startup hired Brugu Software Solutions Pvt Ltd to support the development of an AI technology. They divided the project into five stages and built the client's platform.,"['Arts, entertainment & music', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'Medical', 'Legal', 'Real estate', 'Retail']","Hyderabad, India",50 - 249 employees,"$25,000+"
Appbiquity,blockchain,,5.0,(2 Reviews),,Appbiquity helped develop a travel app for Traveller. They continue to support the original version of the app while developing a new one with more functionalities.,,"Dallas, TX",250 - 999 employees,"$1,000+"
Natsoft Corporation,blockchain,"Natsoft Corporation is an IT consultancy based in Somerset, N.J. with additional locations in Houston and Hyderabad, India. They were founded in 2004 and have over 150 employees. They specialize in ERP consulting, blockchain, and AI. ",4.7,(3 Reviews),IBM; Sunpower; Equinix; Accenture,"Natsoft provided blockchain development services, working on an end-to-end application built in HTML, CSS, and AngularJS, with Solidity in the Ethereum technology.",,"Franklin Township, NJ",250 - 999 employees,"$50,000+"
Minerva Gate,blockchain,"Minerva Gate is a small application development company launched in 2020. Their team specializes in mobile app development, web development, application testing, blockchain, and more. The company is based in Bucharest, Romania and New York, New York.",5.0,(3 Reviews),,A social media company partnered with Minerva Gate for mobile app development. The team was primarily responsible for building a social networking app using React Native with customized screens and animations.,"['Advertising & marketing', 'Information technology']","Bucharest, Romania",2 - 9 employees,"$10,000+"
FutureSight,blockchain,"FutureSight is an e-commerce development firm. The small , United Kingdom-based firm was launched in 2010. Their services include e-commerce development, branding, web design, and IT managed services.",5.0,(1 Reviews),,FutureSight has provided digital marketing and branding services for a repair and replacement company. The team has built the client's brand identity and helped their business grow online.,"['Advertising & marketing', 'Information technology']","London, United Kingdom",50 - 249 employees,"$10,000+"
Darkod Tech,blockchain,"Darkod Tech is a Badulla, Sri Lanka-based business consulting company. The company provides business consulting, custom software development, IT strategy consulting, mobile app development, and more and is small.The company was established in 2020.",5.0,(3 Reviews),,"Darkod Tech provides digital marketing services for a film production company. The team helps with sales strategy, TCP, and social media marketing to increase engagement and leads. ","['Advertising & marketing', 'Information technology']","Badulla, Sri Lanka",10 - 49 employees,"$1,000+"
Platinum Software Development,blockchain,,,,,,,"Tallinn, Estonia",50 - 249 employees,"$5,000+"
Pixel Point Technology,blockchain,"Founded in 2015, Pixel Point Technology is a development firm. Their team of around 10 employees is based in Jaipur, India. They focus on mobile app, web, and custom software development.",5.0,(2 Reviews),Audio Rush LLC   We crafted mobile  app for Disney land community; Web Tech  We crafted food delivery mobile app,Pixel Point Technology has been hired to develop a custom website from scratch. A team of full stack developers works directly with the client on this project.,"['Advertising & marketing', 'Arts, entertainment & music', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'GPS, Navigation & GIS', 'Medical', 'Information technology']","Jaipur, India",10 - 49 employees,"$5,000+"
Startup Slang,blockchain,"Startup Slang is a creative e-commerce company located in Toronto and Montreal. Founded in 2017, they continue to provide e-commerce development, web development, and web design services to primarily small and mid-market-sized businesses in the e-commerce industry. They have about 23 employees.",5.0,(5 Reviews),Panasonic; Dyson; Fiverr; Atlas Tools & Machinery,A software development company partnered with Startup Slang to integrate a mobile application with a Shopify store. Startup Slang not only built the Shopify platform but also connected it with an existing API.,['eCommerce'],"Toronto, Canada",50 - 249 employees,"$10,000+"
