company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
Genusware LLC,artificial-intelligence,,,,,,"['Advertising & marketing', 'Business services', 'eCommerce', 'Financial services', 'Medical', 'Manufacturing', 'Non-profit', 'Real estate', 'Supply Chain, Logistics, and Transport']","São Paulo, Brazil",10 - 49 employees,"$1,000+"
RaRe Technologies,artificial-intelligence,,,,,,"['Consumer products & services', 'Information technology', 'Media']","Brno, Czech Republic",10 - 49 employees,"$1,000+"
Chirp,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
"Veo Robotics, Inc.",artificial-intelligence,,,,,,,"Waltham, MA",10 - 49 employees,Undisclosed
Silicon Nexus,artificial-intelligence,,3.0,(1 Reviews),Ford Company,Silicon Nexus helped a student consultancy agency develop an API integration to connect their portal with smartwatches for easy student coordination. The technology stack included Assembly and Flutter.,"['Automotive', 'Consumer products & services', 'Education', 'Financial services', 'Manufacturing', 'Retail', 'Supply Chain, Logistics, and Transport']","Dover, DE",10 - 49 employees,"$1,000+"
AI Developers,artificial-intelligence,,,,,,,"Manchester, United Kingdom",2 - 9 employees,Undisclosed
Robotia,artificial-intelligence,,,,,,,"Santiago, Chile",2 - 9 employees,"$5,000+"
Bionikron,artificial-intelligence,,,,,,,"Medellin, Colombia",2 - 9 employees,"$5,000+"
eigen,artificial-intelligence,,,,,,,"Hangzhou Shi, China",10 - 49 employees,"$5,000+"
HuaRui.AI,artificial-intelligence,,,,,,,"Beijing, China",50 - 249 employees,"$5,000+"
Intelistyle,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
Time Machine Capital,artificial-intelligence,,,,,,,"London, United Kingdom",2 - 9 employees,Undisclosed
"Simple&Smart Technologies, Inc.",artificial-intelligence,,,,,,,"Beijing, China",250 - 999 employees,"$5,000+"
Constellation AI,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
AI Brisbane,artificial-intelligence,,,,,,,"Brisbane City, Australia",10 - 49 employees,Undisclosed
Quantum Robotics,artificial-intelligence,,,,,,,"Melbourne, Australia",10 - 49 employees,Undisclosed
TaxBot,artificial-intelligence,,,,,,,Australia,10 - 49 employees,Undisclosed
Hosted BOTS,artificial-intelligence,,,,,,,"Tarneit, Australia",10 - 49 employees,Undisclosed
Acacia,artificial-intelligence,,,,,,,"Hendon, Australia",10 - 49 employees,Undisclosed
Six Sents,artificial-intelligence,,,,,,,"Detroit, MI",10 - 49 employees,Undisclosed
MiddleGate Intelligence,artificial-intelligence,,,,,,,"Tigard, OR",10 - 49 employees,Undisclosed
"Disaster Intelligence, Inc.",artificial-intelligence,,,,,,,"Seattle, WA",10 - 49 employees,Undisclosed
"ISR Intelligence Solutions, LLC",artificial-intelligence,,,,,,,"Mullica Hill, NJ",2 - 9 employees,Undisclosed
Caliber Data Labs,artificial-intelligence,"Caliber AI is a small artificial intelligence firm founded in 2017. Their services include Artificial Intelligence. The agency is located in San Jose, California and Vancouver, Canada.",,,,,,"San Jose, CA",2 - 9 employees,"$1,000+"
Smirta Innovations Inc,artificial-intelligence,,,,,,,"Holmdel, NJ",2 - 9 employees,Undisclosed
Hi Level Projects,artificial-intelligence,"Headquartered in Varna, Bulgaria, Hi Level Projects is a small AI company. They offer Artificial Intelligence and were founded in 2018.",,,,,"['Business services', 'eCommerce', 'Information technology']","Varna, Bulgaria",2 - 9 employees,"$50,000+"
Avenue i Media,artificial-intelligence,,,,,,,"Redondo Beach, CA",10 - 49 employees,Undisclosed
Divergence.ai,artificial-intelligence,,,,,,,"Addison, TX",2 - 9 employees,Undisclosed
GlassRoom Advisors LLC,artificial-intelligence,,,,,,,"Alexandria, VA",2 - 9 employees,Undisclosed
Xen.AI,artificial-intelligence,,,,,,,"Roseville, CA",10 - 49 employees,Undisclosed
Gradient Ascent,artificial-intelligence,,,,,,,"Toronto, Canada",2 - 9 employees,Undisclosed
IAMECON,artificial-intelligence,,,,,,,"Austin, TX",2 - 9 employees,Undisclosed
Avemac Consulting,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Information technology', 'Telecommunications']","Swisher, IA",2 - 9 employees,"$10,000+"
NeuralRays AI,artificial-intelligence,,,,,,"['Advertising & marketing', 'Automotive', 'Consumer products & services', 'Dental', 'Financial services', 'Government', 'Medical', 'Hospitality & leisure', 'Legal', 'Manufacturing']","London, United Kingdom",50 - 249 employees,"$10,000+"
Pro Ai,artificial-intelligence,,,,,,"['Automotive', 'Business services', 'Consumer products & services', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Legal', 'Manufacturing']","London, United Kingdom",10 - 49 employees,"$1,000+"
Twerlo AI,artificial-intelligence,,,,,,,"Dubai, United Arab Emirates",10 - 49 employees,"$1,000+"
Recursive,artificial-intelligence,,,,,,"['Business services', 'Government', 'Medical', 'Legal', 'Manufacturing', 'Energy & natural resources', 'Real estate', 'Retail', 'Supply Chain, Logistics, and Transport', 'Utilities']","Shibuya City, Japan",2 - 9 employees,"$10,000+"
EZOFIS,artificial-intelligence,,,,,,,"Tirunelveli, India",10 - 49 employees,Undisclosed
PureCode Software,artificial-intelligence,"PureCode Software is a custom software development company. They are based in Austin, Texas and have a small team. Their services include custom software development, mobile app development, Artificial Intelligence, and enterprise app modernization. The company was established in 2017.",,,,,,"Austin, TX",10 - 49 employees,Undisclosed
SimpleMarketing.AI,artificial-intelligence,,,,,,"['Business services', 'Consumer products & services', 'Education', 'Government', 'Medical', 'Hospitality & leisure', 'Information technology', 'Legal', 'Energy & natural resources']","MacGregor, Australia",2 - 9 employees,"$1,000+"
"Hangzhou Fanwen Science and Technology Co.,Ltd.",artificial-intelligence,,,,,,['Information technology'],"Hangzhou, China",50 - 249 employees,Undisclosed
"Xi'an Chaoqian Intelligent Technology Co., Ltd.",artificial-intelligence,,,,,,,"Xian Shi, China",50 - 249 employees,Undisclosed
Solati SAS,artificial-intelligence,"Solati SAS is a midsize Bogotá, Colombia-based cloud consulting & SI and AI development company. Their services include cloud consulting & SI and Artificial Intelligence.",,,,,,"Bogotá, Colombia",50 - 249 employees,Undisclosed
Digital China Information Service Company Ltd.,artificial-intelligence,"Digital China Information Service Company Ltd. Is a data analytics company located in Beijing, China. Launched in 1996, the large team specializes in BI & big data consulting & SI, cloud consulting & SI, IoT development, Artificial Intelligence, and more.",,,,,"['Financial services', 'Government', 'Telecommunications']","Beijing, China","10,000+ employees",Undisclosed
PROXIMA,artificial-intelligence,"Established in 2020, PROXIMA is an AI firm. The agency provides Artificial Intelligence, IT staff augmentation, business consulting, cloud consulting & SI, and more and has a small team.",,,,,"['Advertising & marketing', 'Business services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Information technology', 'Media']","Karachi, Pakistan",10 - 49 employees,"$1,000+"
"Sichuan Jiuyuan Yinhai Software Co., Ltd.",artificial-intelligence,,,,,,"['Financial services', 'Medical']","Cheng Du Shi, China","1,000 - 9,999 employees",Undisclosed
AI Heroes,artificial-intelligence,"AI Heroes, an AI company, was launched in 2019. The agency provides Artificial Intelligence and BI & big data consulting & SI and has a small team. The agency is based in Amsterdam, Netherlands.",,,,,"['Arts, entertainment & music', 'Financial services', 'Gaming', 'Information technology', 'Utilities']","Amsterdam, Netherlands",10 - 49 employees,"$5,000+"
Aya Data,artificial-intelligence,,,,,,,"London, United Kingdom",50 - 249 employees,Undisclosed
"Linkage Software Co., Ltd.",artificial-intelligence,,5.0,(1 Reviews),,"Linkage Software Co., Ltd. provides custom software development services for a financial services company. They have built a marketing service engine platform for the client.",['Business services'],"Su Zhou Shi, China","1,000 - 9,999 employees",Undisclosed
Smart Answers,artificial-intelligence,,,,,,"['Advertising & marketing', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Real estate', 'Retail']","Pleasanton, CA",10 - 49 employees,"$5,000+"
"USTC Sinovate Software Co., Ltd.",artificial-intelligence,,,,,,"['Business services', 'eCommerce', 'Education', 'Financial services', 'Medical', 'Retail']","He Fei Shi, China","1,000 - 9,999 employees",Undisclosed
Zummit Africa,artificial-intelligence,,,,,,"['Advertising & marketing', 'Business services', 'Education', 'Medical', 'Manufacturing', 'Retail', 'Supply Chain, Logistics, and Transport']","Newark, DE",50 - 249 employees,"$10,000+"
Nelus AI,artificial-intelligence,,,,,,,"Edinburgh, United Kingdom",2 - 9 employees,Undisclosed
AxleWeb Technologies,artificial-intelligence,,,,,,,"Rewa, India",10 - 49 employees,"$1,000+"
Prime AI,artificial-intelligence,,,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Gambling', 'Gaming', 'Government']","Herne Bay, United Kingdom",10 - 49 employees,"$25,000+"
Knuckle Head Corporation LLP,artificial-intelligence,,,,,,,"Rasiladaha P, India",50 - 249 employees,"$1,000+"
ALPHALABS,artificial-intelligence,,,,,,,"Montevideo, Uruguay",10 - 49 employees,"$25,000+"
Adapta Robotics,artificial-intelligence,,,,DXOMARK; CujoAi; Visteon; Zebra Technologies,,"['Automotive', 'Gaming', 'Medical', 'Manufacturing', 'Retail']","București, Romania",10 - 49 employees,Undisclosed
Syscor | Automation Advisory,artificial-intelligence,,,,,,,"Sandton, South Africa",10 - 49 employees,Undisclosed
FlashCloud,artificial-intelligence,,,,,,,"Singapore, Singapore",50 - 249 employees,Undisclosed
Acgence,artificial-intelligence,,,,,,,"Singapore, Singapore",10 - 49 employees,Undisclosed
Qodeit,artificial-intelligence,,,,,,,"Bengaluru, India",50 - 249 employees,Undisclosed
Go Sharp,artificial-intelligence,,,,,,"['Advertising & marketing', 'Consumer products & services', 'Information technology', 'Retail', 'Supply Chain, Logistics, and Transport']","Ciudad de México, Mexico",50 - 249 employees,Undisclosed
ReasonFieldLab,artificial-intelligence,,,,,,,"Warszawa, Poland",2 - 9 employees,Undisclosed
Ravenetics sp. z o. o.,artificial-intelligence,,,,,,,"Mikołów, Poland",10 - 49 employees,"$50,000+"
Rubixe,artificial-intelligence,,,,,,,"Bengaluru, India",50 - 249 employees,"$10,000+"
Black Coffee Robotics LLP,artificial-intelligence,,,,,,,"Hyderabad, India",2 - 9 employees,"$10,000+"
Winterwell Associates,artificial-intelligence,"Artificial intelligence firm Winterwell Associates is located in Edinburgh, United Kingdom. The small company was launched in 2008. Their team specializes in Artificial Intelligence, IT managed services, and custom software development.",,,,,,"Edinburgh, United Kingdom",2 - 9 employees,Undisclosed
B12,artificial-intelligence,,,,,,['Advertising & marketing'],"New York, NY",10 - 49 employees,"$1,000+"
EscalateAI Ltd,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,"$5,000+"
Artificial Solutions,artificial-intelligence,"Artificial Solutions is a midsize AI company based in Barcelona, Spain; Berkshire, United Kingdom; Stockholm, Sweden and Chicago, Illinois. Founded in 2001, the team offers Artificial Intelligence, mobile app development, and web development.",,,,,,"Barcelona, Spain",50 - 249 employees,"$5,000+"
LANDR Audio Inc,artificial-intelligence,,,,,,,,50 - 249 employees,Undisclosed
Mobilewalla,artificial-intelligence,,,,,,,"Atlanta, GA",50 - 249 employees,Undisclosed
Datawatch Corporation,artificial-intelligence,,,,,,,"Greensboro, NC",50 - 249 employees,Undisclosed
"Jobcase, Inc.",artificial-intelligence,,,,,,,"Cambridge, MA",50 - 249 employees,Undisclosed
Tata Consultancy Services,artificial-intelligence,,5.0,(1 Reviews),,Tata Consultancy Services worked on a POS solution system for an advertising and marketing firm.,"['Consumer products & services', 'Education', 'Financial services', 'Medical', 'Hospitality & leisure', 'Information technology', 'Manufacturing', 'Media', 'Retail', 'Supply Chain, Logistics, and Transport']","Beijing, China","1,000 - 9,999 employees",Undisclosed
CONCURED,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
Qutee,artificial-intelligence,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
"Zolon Tech, Inc.",artificial-intelligence,,,,,,,"Herndon, VA",10 - 49 employees,Undisclosed
Xnor AI,artificial-intelligence,,,,,,,"Seattle, WA",10 - 49 employees,Undisclosed
IV.AI,artificial-intelligence,,,,,,,"Los Angeles, CA",10 - 49 employees,Undisclosed
XMPro,artificial-intelligence,,,,,,,"Dallas, TX",10 - 49 employees,Undisclosed
Geneea Analytics,artificial-intelligence,"Geneea Analytics is a small Prague, Czech Republic-based software development firm and AI development company. Established in 2014, the team provides custom software development and Artificial Intelligence.",,,,,"['Consumer products & services', 'Financial services', 'Government', 'Hospitality & leisure', 'Legal', 'Media', 'Retail']","Prague, Czech Republic",10 - 49 employees,"$10,000+"
Repustate Inc.,artificial-intelligence,,,,,,"['eCommerce', 'Financial services', 'Government', 'Medical', 'Retail']","Toronto, Canada",10 - 49 employees,Undisclosed
Eudemo,artificial-intelligence,,5.0,(1 Reviews),,"Eudemo consults on the data strategy, architecture, and implementation for a new technology platform for people living with chronic illness.",['Information technology'],"Edinburgh, United Kingdom",Freelancer employees,Undisclosed
Toswo,artificial-intelligence,,,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'eCommerce', 'Education', 'Financial services', 'Gaming', 'GPS, Navigation & GIS', 'Medical', 'Media']","London, United Kingdom",10 - 49 employees,"$1,000+"
