company_name,category,description,overall_rating,review_count,clients,notable_project,industries,location,company_size,min_project_size
TopSolutions,cloud-consulting,,,,,,"['Consumer products & services', 'Information technology', 'Telecommunications']","Lisbon, Portugal",10 - 49 employees,Undisclosed
thinqloud,cloud-consulting,,,,,,,"Pune, India",10 - 49 employees,"$1,000+"
OPUS Consulting Group,cloud-consulting,,,,,,,"Vanouver, Canada",10 - 49 employees,"$25,000+"
Shapecast,cloud-consulting,,,,,,,"London, United Kingdom",10 - 49 employees,Undisclosed
Boonya Systems,cloud-consulting,,,,,,,"Bloomington, MN",10 - 49 employees,Undisclosed
SURITTEC,cloud-consulting,,,,,,,"Brasilia, Brazil",10 - 49 employees,Undisclosed
Converge Networks Corporation,cloud-consulting,,,,,,,"Bethesda, MD",10 - 49 employees,Undisclosed
AFSA Infosystems Pvt. Ltd.,cloud-consulting,,,,,,,"Pune, India",10 - 49 employees,Undisclosed
ITiers Business Technologies,cloud-consulting,"ITiers Business Technologies is a small big data company. In IIA, Argentina, the company was launched in 2003. Their team focuses on BI & big data consulting & SI, cloud consulting & SI, and other IT consulting and SI.",,,,,,"IIA, Argentina",10 - 49 employees,Undisclosed
Clustrex Data Private Limited,cloud-consulting,,,,,,,"Chennai, India",10 - 49 employees,"$1,000+"
Emelar Consulting Group,cloud-consulting,,,,,,,"Madison, WI",10 - 49 employees,Undisclosed
Azkatech,cloud-consulting,,,,,,['Information technology'],"Hazmiyeh, Lebanon",10 - 49 employees,Undisclosed
CC Tech Consulting LLC,cloud-consulting,,,,,,,"Addis Ababa, Ethiopia",10 - 49 employees,"$1,000+"
STL,cloud-consulting,"STL, an IT managed services company, is in Bloomington, Illinois and , Ghana. The midsize firm was established in 1991. Their team specializes in IT managed services, cloud consulting & SI, IT staff augmentation, and cybersecurity.",,,,,,"Bloomington, IL",250 - 999 employees,"$5,000+"
Custom Computer Specialists Inc,cloud-consulting,"Custom Computer Specialists Inc is an IT managed services company in Hauppauge, New York. The midsize team provides IT managed services, IT strategy consulting, and cloud consulting & SI. The agency was launched in 1979.",,,,,"['Business services', 'Education', 'Government', 'Medical', 'Information technology']","Hauppauge, NY",250 - 999 employees,"$5,000+"
Squad,cloud-consulting,,,,,,,"Vauvenargues, France",250 - 999 employees,"$5,000+"
Macaw,cloud-consulting,"Macaw is a software development firm. Founded in 1994, the midsize firm is headquartered in Hoofddorp, Netherlands. Their services include custom software development, cloud consulting & SI, CRM consulting and SI, IoT development, and more.",,,,,,"Hoofddorp, Netherlands",250 - 999 employees,"$10,000+"
Grupo open,cloud-consulting,,,,,,,"Monterrey, Mexico",250 - 999 employees,"$5,000+"
ATCS,cloud-consulting,"IT strategy consulting company ATCS is based in Montvale, New Jersey; Jaipur, India and , China. They focus on IT strategy consulting, BI & big data consulting & SI, cloud consulting & SI, social media marketing, and more and were launched in 2000.",,,,,,"Montvale, NJ",250 - 999 employees,"$5,000+"
Saicon Consultants Inc,cloud-consulting,,,,,,,"Overland Park, KS",250 - 999 employees,Undisclosed
ProSphere,cloud-consulting,,,,,,,"Alexandria, VA",250 - 999 employees,Undisclosed
Praxis,cloud-consulting,"In Ciudad de México, Mexico, Praxis is an IT strategy consulting company. The midsize firm was established in 1996. Their team offers IT strategy consulting, BI & big data consulting & SI, cloud consulting & SI, cybersecurity, and more.",,,,,,"Ciudad de México, Mexico",250 - 999 employees,Undisclosed
"Sichuan Changhong IT Information Products Co., Ltd.",cloud-consulting,,,,,,,"Mianyang Shi, China",250 - 999 employees,Undisclosed
Saisystems Technology,cloud-consulting,,,,,,,"Shelton, CT",250 - 999 employees,Undisclosed
Artha Solutions,cloud-consulting,,,,,,"['Business services', 'Information technology']","Scottsdale, AZ",250 - 999 employees,"$1,000+"
OpsTree Solutions,cloud-consulting,,,,,,,"Noida, India",250 - 999 employees,"$10,000+"
Athmin Technologies,cloud-consulting,"Software development firm Athmin Technologies is based in Noida, India and Noida, India. The midsize company was launched in 2016. Their team focuses on custom software development, ux/ui design, architectural design, cloud consulting & SI, and more.",5.0,(1 Reviews),,Athmin Technologies provided mobile application development and design for a SaaS company. They developed an app for both Android and iOS and worked on the UI/UX design. ,,"Noida, India",50 - 249 employees,"$1,000+"
Lasting Software Pvt. Ltd.,cloud-consulting,,,,,,"['Business services', 'eCommerce', 'Information technology']","Panchkula, India",10 - 49 employees,Undisclosed
PWDigitas,cloud-consulting,,,,,,"['Education', 'Medical', 'Retail']","Ahmedabad, India",10 - 49 employees,"$10,000+"
Cloudperitus,cloud-consulting,"Cloudperitus, a cloud consulting & SI company, was established in 2020. Their small team is located in San Ramon, California and focuses on cloud consulting & SI, IT strategy consulting, business consulting, and other IT consulting and SI.",,,,,,"San Ramon, CA",10 - 49 employees,"$10,000+"
ICTechnology,cloud-consulting,,,,,,['Business services'],"Yagoona, Australia",50 - 249 employees,"$1,000+"
White Stratus,cloud-consulting,,,,,,"['Arts, entertainment & music', 'Business services', 'Financial services', 'Medical', 'Information technology', 'Real estate', 'Retail', 'Supply Chain, Logistics, and Transport']","Leicester, United Kingdom",10 - 49 employees,Undisclosed
Liberty Technology,cloud-consulting,"Founded in 2008, Liberty Technology is a cloud consulting & SI company. Located in Griffin, Georgia, their small team specializes in cloud consulting & SI, IT managed services, IT strategy consulting, and unified communications consulting & SI.",,,,,"['Financial services', 'Government', 'Medical', 'Non-profit', 'Real estate']","Griffin, GA",10 - 49 employees,"$10,000+"
Red Level,cloud-consulting,,,,,,,"Novi, MI",10 - 49 employees,Undisclosed
Vanenburg,cloud-consulting,"Vanenburg is a Putten, Netherlands-based cloud consulting & SI company. They offer cloud consulting & SI, CRM consulting and SI, and ERP consulting and SI and were launched in 2009.",,,,,,"Putten, Netherlands",10 - 49 employees,Undisclosed
Exe.it Srl SB,cloud-consulting,"Headquartered in Castel San Pietro Terme, Italy, Exe.it Srl SB is a cloud consulting & SI company. The small team focuses on cloud consulting & SI, custom software development, and IT managed services. The agency was established in 1988.",,,,,,"Castel San Pietro Terme, Italy",10 - 49 employees,Undisclosed
Automation Consultants,cloud-consulting,,,,,,,"Theale, United Kingdom",10 - 49 employees,Undisclosed
Opennetworks,cloud-consulting,,,,,,,"Johannesburg, South Africa",10 - 49 employees,Undisclosed
Priority One IT,cloud-consulting,,,,,,,"City of London, United Kingdom",10 - 49 employees,Undisclosed
Reblaze,cloud-consulting,,,,,,"['eCommerce', 'Financial services', 'Gambling', 'Gaming', 'Government', 'Medical', 'Retail']","Tel Aviv-Yafo, Israel",10 - 49 employees,Undisclosed
Paradigm Shift,cloud-consulting,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Government', 'Information technology', 'Legal Cannabis', 'Telecommunications', 'Supply Chain, Logistics, and Transport']","Tallinn, Estonia",2 - 9 employees,"$1,000+"
Red Arch Solutions,cloud-consulting,"Red Arch Solutions is an IT development firm that was founded in 2004. With offices in both Columbia, MD and Herndon, VA, Red Arch Solutions' team of about 50 employees specialize in custom software development and cloud consulting/SI. The firm also offers IT management services to its clients, most of which are government agencies or IT companies.   ",,,National Security Agency; Department of Defense; Department of the Air Force,,"['Government', 'Information technology']","Columbia, MD",50 - 249 employees,"$25,000+"
"Freedom Consulting Group, Inc.",cloud-consulting,"Freedom Consulting Group, Inc. is an IT services company in Columbia, Md. Since its founding in 2004, it has added 75 employees who work on big data consulting, sales intelligence, custom software development, and cloud consulting. ",,,USAID; ExcaliburRose; United States Office of Management and Budget,"The United States Agency for International Development hired Freedom Consulting Group, Inc. to help its US Global Development Lab. Freedom Consulting Group, Inc. does mapping, analysis, and visualization, managing and sharing data, and training and capacity building. It utilizes Amazon Web Services to host servers and data across the globe to help the most marginalized communities.","['Business services', 'Government', 'Information technology']","Columbia, MD",50 - 249 employees,"$25,000+"
S3 Technologies,cloud-consulting,,,,,,"['Business services', 'Financial services', 'Medical', 'Information technology', 'Telecommunications']","Montréal, Canada",50 - 249 employees,"$5,000+"
LCG Technologies Corp.,cloud-consulting,"LCG Technologies Corp. Is a midsize app development firm. Located in Catonsville, Maryland, the company was launched in 1994. Their team focuses on mobile app development, custom software development, ux/ui design, cloud consulting & SI, and more.",,,,,,"Catonsville, MD",50 - 249 employees,"$10,000+"
SV Technologies,cloud-consulting,,,,,,,"Ho Chi Minh, Vietnam",50 - 249 employees,Undisclosed
CDS Global Cloud,cloud-consulting,"Business intelligence company CDS Global Cloud was established in 2005. Their midsize team is based in Dallas, Texas; New York, ; Paris, France and Paris, France. Their services include BI & big data consulting & SI, cloud consulting & SI, and IT managed services.",,,,,,"Dallas, TX",50 - 249 employees,"$1,000+"
HEKR,cloud-consulting,,,,,,,"Hangzhou Shi, China",50 - 249 employees,"$1,000+"
Grupo Business IT,cloud-consulting,,,,,,,"Quito, Ecuador",50 - 249 employees,"$5,000+"
"Synapse Wireless, Inc.",cloud-consulting,,,,,,,"Huntsville, AL",50 - 249 employees,Undisclosed
Convergia,cloud-consulting,,,,,,,"Mexico City, Mexico",50 - 249 employees,Undisclosed
Mobiik,cloud-consulting,"Mobiik, a midsize custom software development company, is located in Ciudad de México, Mexico. They offer custom software development, cloud consulting & SI, mobile app development, and ux/ui design and were launched in 2002.",,,,,,"Ciudad de México, Mexico",50 - 249 employees,Undisclosed
Empirics,cloud-consulting,,,,,,"['Financial services', 'Medical', 'Hospitality & leisure', 'Supply Chain, Logistics, and Transport']","Docklands, Australia",50 - 249 employees,"$10,000+"
Infopercept Consulting Pvt Ltd,cloud-consulting,,,,,,"['Automotive', 'Business services', 'eCommerce', 'Education', 'Financial services', 'Government', 'Medical', 'Information technology', 'Telecommunications']","Ahmedabad, India",50 - 249 employees,"$5,000+"
Digital Mesh,cloud-consulting,,,,,,"['Business services', 'eCommerce', 'Information technology']","Kochi, India",50 - 249 employees,Undisclosed
Easy Dynamics Corporation,cloud-consulting,,,,,,,"McLean, VA",50 - 249 employees,Undisclosed
PrimeSoft Solutions,cloud-consulting,,,,,,,"Columbia, MD",50 - 249 employees,Undisclosed
"Ascella Technologies, Inc.",cloud-consulting,,,,,,,"Herndon, VA",50 - 249 employees,Undisclosed
Raft,cloud-consulting,"Raft is a midsize IT strategy consulting company launched in 2007. Their services include IT strategy consulting, cloud consulting & SI, and IT managed services. The agency is headquartered in Reston, Virginia.",,,,,,"Reston, VA",50 - 249 employees,Undisclosed
"The Ventura Group, Inc",cloud-consulting,"Big data company The Ventura Group, Inc is located in Ashburn, Virginia. Founded in 1995, the midsize team provides BI & big data consulting & SI, cloud consulting & SI, cybersecurity, and IT managed services.",,,,,,"Ashburn, VA",50 - 249 employees,Undisclosed
Lera Technologies,cloud-consulting,"Lera Technologies, a business intelligence company, was launched in 2013. Their midsize team is headquartered in Plano, Texas and Hyderabad, India. The company specializes in BI & big data consulting & SI, cloud consulting & SI, and IT strategy consulting.",,,,,,"Plano, TX",50 - 249 employees,"$10,000+"
Technosoft Automotive | Yana Automotive Solution,cloud-consulting,,,,,,['Automotive'],"Singapore, Singapore",50 - 249 employees,Undisclosed
[ kolekto ],cloud-consulting,,,,,,,"Sao Paulo, Brazil",50 - 249 employees,Undisclosed
ADVANCIA IT SYSTEM,cloud-consulting,,,,,,,"Tunis, Tunisia",50 - 249 employees,"$1,000+"
Bluescope Technologies,cloud-consulting,,,,,,"['Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Hospitality & leisure', 'Information technology', 'Non-profit']","Limerick, Ireland",2 - 9 employees,"$1,000+"
AnaConEx Solutions,cloud-consulting,,,,,,"['Business services', 'Education', 'Manufacturing', 'Real estate']","Karachi, Pakistan",2 - 9 employees,"$1,000+"
Innomick Technologies,cloud-consulting,,,,,,"['Advertising & marketing', 'Automotive', 'Business services', 'Consumer products & services', 'eCommerce', 'Education', 'Financial services', 'Information technology', 'Real estate']","Hyderabad, India",10 - 49 employees,"$1,000+"
Qruize Technologies Pvt. Ltd.,cloud-consulting,"Established in 2012, Qruize Technologies Pvt. Ltd. Is a midsize IoT development company in Chennai, India. Their services include IoT development, cloud consulting & SI, and Artificial Intelligence.",,,,,,"Chennai, India",50 - 249 employees,Undisclosed
"Beijing SINOWEL Information Technology Co., Ltd.",cloud-consulting,,,,,,[],"Beijing, China",50 - 249 employees,Undisclosed
Sistemas GyG S.A,cloud-consulting,"Located in Bogotá, Colombia, Sistemas GyG S.A is an IT strategy consulting company. The midsize firm was launched in 1983. Their services include IT strategy consulting, cloud consulting & SI, and HR services.",,,,,,"Bogotá, Colombia",50 - 249 employees,Undisclosed
CloudLink,cloud-consulting,,,,,,,"Winston-Salem, NC",50 - 249 employees,"$1,000+"
CDW Middle East & Africa,cloud-consulting,,,,,,,"Dubai, United Arab Emirates",50 - 249 employees,Undisclosed
ATBOD,cloud-consulting,"ATBOD, a cloud consulting & SI company, is headquartered in San Diego, California; Indore, India; Philadelphia, Pennsylvania and Carrollton, Texas. The firm provides cloud consulting & SI, CRM consulting and SI, IT managed services, other IT consulting and SI, and more and has a midsize team.The firm was launched in 2016.",,,,,"['Advertising & marketing', 'Arts, entertainment & music', 'Automotive', 'Business services', 'Consumer products & services', 'Dental', 'eCommerce', 'Education', 'Financial services', 'Gambling']","San Diego, CA",250 - 999 employees,"$1,000+"
